condition,genes,base_mean,log2fold_change,lfc_se,stat,pvalue,padj,direction,...10,gse_id,samples_bygse,vaccine,samples_byvaccine,samples,day,week,dose,infection,type,regimen,disease_vac,severity,variant,prior_infection,previous_vaccination
"BNT (V2, D1)",CD79A,718.150680545788,-0.479320599598231,0.126937325663154,-3.77604142118272,1.5934050490915e-4,9.1733975368366e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TNRC6C,1719.2559052932,-0.180386472070804,0.0368500955097009,-4.89514259259699,9.82344735363488e-7,1.01132037144255e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EMG1,223.220042789229,-0.208000186950362,0.0420239430051017,-4.94956379807366,7.43799938866703e-7,7.86970582268578e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL23AP65,21.349891689911,-0.69954096734168,0.133418529525646,-5.24320699552614,1.57809326710702e-7,1.97012123466097e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",HLA-DQB1,1465.57673469774,0.764574585271067,0.27081885972994,2.82319549692181,0.004754756864893,0.0169942106117062,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC15A3,1137.12319765411,0.245138225816819,0.0632847791287497,3.8735732223715,1.0725116300425e-4,6.4980752266348e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",UQCRC2,931.011563894212,0.0750352931085551,0.0249772873056561,3.00414100980307,0.00266331856206675,0.0104310387902783,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",UQCRFS1,372.743917544094,0.16831812185234,0.0432534065666204,3.89144197447409,9.9650222261155e-5,6.09880799067e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TRBJ2-3,28.8791078032877,-0.595453754723984,0.112644177573961,-5.28614765137786,1.24919078454582e-7,1.59874076036675e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RUNX2,805.435140888937,-0.366870649883128,0.0583749022806745,-6.28473257426906,3.2841853293282005e-10,6.9176363661728e-9,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL23AP82,46.8812805301588,-0.225903607947159,0.0732426479619741,-3.08431786988972,0.00204019484748208,0.00828546514542931,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EMILIN2,1432.41765081528,0.444233485740138,0.0674371601235486,6.58736941066733,4.47687440960985e-11,1.098633617175e-9,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD79B,221.6746471761,-0.312901666683092,0.0965278895560714,-3.24156746948593,0.00118874291546504,0.00521607086862543,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF530,45.3423119370337,-0.252342918870217,0.0661464917477732,-3.81491009126289,1.3623252497512e-4,7.9876565731894e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD79B,221.6746471761,-0.312901666683092,0.0965278895560714,-3.24156746948593,0.00118874291546504,0.00521607086862543,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD79B,221.6746471761,-0.312901666683092,0.0965278895560714,-3.24156746948593,0.00118874291546504,0.00521607086862543,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C16orf74,53.5820888702151,-0.636616509663353,0.0970907351208612,-6.55692336525081,5.492922283011959e-11,1.32524708737452e-9,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAPT,1191.86491253362,0.468515342088653,0.0852954853214934,5.4928504166749,3.95497763703334e-8,5.56223390525279e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAPT,1191.86491253362,0.468515342088653,0.0852954853214934,5.4928504166749,3.95497763703334e-8,5.56223390525279e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAPT,1191.86491253362,0.468515342088653,0.0852954853214934,5.4928504166749,3.95497763703334e-8,5.56223390525279e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAPT,1191.86491253362,0.468515342088653,0.0852954853214934,5.4928504166749,3.95497763703334e-8,5.56223390525279e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02207,80.760893335637,-0.843681907792782,0.157167595901346,-5.3680397855189,7.95969975170975e-8,1.05956561346015e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",URB1,324.211759026058,-0.212589088073893,0.0495445842741627,-4.29086430309917,1.77979050870283e-5,1.327674456893e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C16orf96,4.45662778706426,-0.508809377747917,0.184783222566873,-2.75354748488478,0.0058953217405582,0.0203159672745064,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NFKB2,1182.48051118754,0.247951833777773,0.0604542716324363,4.10147748177874,4.10520462670551e-5,2.783321443087e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NFKB2,1182.48051118754,0.247951833777773,0.0604542716324363,4.10147748177874,4.10520462670551e-5,2.783321443087e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NUCB1-AS1,4.84692840875395,1.01859203670777,0.204662059707983,4.97694608449229,6.45953046182877e-7,6.93052527900804e-6,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EML5,117.351702745057,-0.171707443097224,0.0616365800340464,-2.78580419293831,0.00533951146265797,0.018710354216256,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02273,86.9931973554048,-0.417013122469078,0.173551635876612,-2.40281873669895,0.016269249519169,0.0475800132628303,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TOB1-AS1,15.7392973463255,-0.409649975569039,0.10135806295283,-4.0416121188078,5.30849890716313e-5,3.4966453100807e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TOB2,670.245708182819,-0.205017313406942,0.0371730562082266,-5.51521274598808,3.48358296758808e-8,4.94176676740377e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C17orf113,8.84585417825946,-0.337116625488221,0.137138308687471,-2.458223589854,0.0139626213928403,0.0418549593362753,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL26P36,0.606641423676174,-0.981567845305428,0.408380833473091,-2.40356002253496,0.0162363013579549,0.0475135935444448,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",PRKDC,2987.86170397627,-0.254201446645248,0.0428375737331652,-5.93407666430098,2.9550373745093104e-9,5.18775680591652e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAREM2,27.1275057371432,-0.332473204206389,0.0942032765245871,-3.52931677614859,4.1663409370224e-4,0.00211372794358664,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD81,525.235360457409,-0.293718475878733,0.0723284665920109,-4.06089731634344,4.88844696235053e-5,3.2481624488603e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD81,525.235360457409,-0.293718475878733,0.0723284665920109,-4.06089731634344,4.88844696235053e-5,3.2481624488603e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C17orf58,18.4980095888945,0.408582388530895,0.0979860534447102,4.16980145813753,3.04865111915075e-5,2.1470906190118e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD81,525.235360457409,-0.293718475878733,0.0723284665920109,-4.06089731634344,4.88844696235053e-5,3.2481624488603e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD81,525.235360457409,-0.293718475878733,0.0723284665920109,-4.06089731634344,4.88844696235053e-5,3.2481624488603e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD81,525.235360457409,-0.293718475878733,0.0723284665920109,-4.06089731634344,4.88844696235053e-5,3.2481624488603e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TOGARAM2,54.9777242704842,-0.321387713665383,0.118853336220036,-2.70406977108654,0.00684959052390551,0.0230799447586962,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CD81,525.235360457409,-0.293718475878733,0.0723284665920109,-4.06089731634344,4.88844696235053e-5,3.2481624488603e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EMSY,1393.14165515767,0.141216122421329,0.0444048961235357,3.1801926082309,0.0014717719300128,0.00626933769480431,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",EMSY-DT,18.6432732869542,-0.289858066798075,0.0915991295018367,-3.16441944780996,0.00155392669936586,0.00656191547559587,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C17orf75,81.1814949908245,-0.142119880563948,0.0553745728003356,-2.56651877164616,0.0102725064949924,0.0324323371082936,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL29,2748.63585872788,-0.271526727405281,0.04738486821121,-5.7302412701666,1.00287886552713e-8,1.56416311342705e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC16A6,410.479272400358,0.293906556870639,0.0605158064346638,4.85669074224362,1.1936379688845e-6,1.20341413190575e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",PHF3,4097.25301011778,0.11923270279146,0.0443177750123145,2.69040363055972,0.00713656438233688,0.0239026884286111,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TOM1L2,528.585095262209,-0.278093823894609,0.0338649584461293,-8.21184600999842,2.1781350487839e-16,1.0455048234162701e-14,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02322,0.770254260758123,-1.37811555933711,0.442829226671747,-3.11207001781447,0.00185780430491167,0.00765041139662908,DOWN,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MROH1,360.222531920045,-0.114861905810859,0.040611603775673,-2.82830263107371,0.00467955462272574,0.0167960885812209,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ITK,1777.26250398378,-0.350725949741,0.0572461012514746,-6.12663468906478,8.97572286071255e-10,1.73571073157833e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",STX4,688.750204172157,0.152081420367912,0.0344837598562418,4.41023313588539,1.03259388438976e-5,8.23198801427157e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ITK,1777.26250398378,-0.350725949741,0.0572461012514746,-6.12663468906478,8.97572286071255e-10,1.73571073157833e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C18orf21,125.602079691836,0.25672458242504,0.0368772694933918,6.9615941188662,3.3644366446380697e-12,9.665262410995389e-11,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAS2,7.1538910101921,-0.426468387704064,0.135942197731497,-3.1371303011180798,0.00170610286279827,0.00711010759858559,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",USF2,1698.38846639034,-0.0887601404002811,0.0309479358981699,-2.86804718390055,0.00413013933992995,0.0151787592820283,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ITK,1777.26250398378,-0.350725949741,0.0572461012514746,-6.12663468906478,8.97572286071255e-10,1.73571073157833e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CASP5,271.167182375425,1.5123814626375,0.180174874529007,8.39396428936608,4.70018958907698e-17,2.43474074279427e-15,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ITK,1777.26250398378,-0.350725949741,0.0572461012514746,-6.12663468906478,8.97572286071255e-10,1.73571073157833e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ENDOV,77.2709968283234,-0.234948523352925,0.0546093664988202,-4.30234845075525,1.68997258943793e-5,1.2721822188032e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",USO1,794.696683987383,0.114937047016404,0.0305709311601039,3.75968420505296,1.7012797307742e-4,9.7227343941519e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAS5,1005.92422686422,-0.206804669454952,0.0700620596394913,-2.95173551161753,0.00315993469407131,0.0121331317718358,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NFKBIA,2893.09237632358,0.500877203474508,0.0851573868727463,5.88178221371432,4.058721745281021e-9,6.89380512462569e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF554,53.6435839807826,-0.275951672729949,0.0736858469273867,-3.74497524608604,1.8041156298288e-4,0.00102245127377625,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",PARP12,1042.61075240915,1.336120561411,0.096804989111222,13.8021869913739,2.4723659122157196e-43,1.1321457985218199e-40,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",IFI30,160.385598658211,0.822020050261433,0.11797286213825,6.96787409716418,3.21765974330113e-12,9.290231712814969e-11,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C18orf54,61.8675483228402,-0.1777036004299,0.0626014937335519,-2.83864792725638,0.00453051143244888,0.0163716208581676,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02363,27.4977540673847,0.851477871864041,0.147642877495685,5.76714492637089,8.06257161292946e-9,1.28194888645578e-7,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ENHO,8.95922231660397,-0.411266329937939,0.171849853570301,-2.3931724199561,0.0167033895375472,0.0486194770978491,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",STXBP1,66.2273059794079,-0.306114083993099,0.100633181354658,-3.04188022153719,0.00235105428256803,0.00936006587613938,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAS6,43.1096744697412,0.56726207393437,0.113435061367544,5.00076490544992,5.71033087973443e-7,6.23182725559578e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC18A1,5.3191780452166,0.836370041011421,0.237714637840781,3.51837837420687,4.3419279610948e-4,0.0021877813071573002,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TRBV13,8.96712794254028,-0.451982878082503,0.18893813830784,-2.39222680042544,0.0167464904174289,0.0487263495485388,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C19orf12,242.683402000741,0.2984507283537,0.0636572515212134,4.68840110469179,2.75347923944862e-6,2.54951796178514e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02397,85.3776677966408,-0.349949032994026,0.143982616666215,-2.4304950215295,0.015078213202022,0.0446611603458599,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL31P10,10.0515586991083,-0.778349007772875,0.162729525572443,-4.78308410864488,1.72625849243632e-6,1.68260597883448e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",FAM169A,145.156969188137,-0.304980319261386,0.0718231691615167,-4.24626652961446,2.17362048033394e-5,1.5884843446449e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NUDT19P5,2.019559266881,0.722138313620316,0.277375569570665,2.60346761878876,0.0092285984926306,0.0296639451977376,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ENO2,203.288262595627,-0.291978805157968,0.0604417317244216,-4.83074850484459,1.3602072786319e-6,1.35641576008519e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAS7,1990.76501856049,0.226029465921771,0.0697787488740279,3.23923070517964,0.00119852585654328,0.00525195177251961,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL32,7902.23430393446,-0.136540783919936,0.0564986694498397,-2.41670795524058,0.0156615772130098,0.0461146440160844,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02471,9.84945497412529,1.87084706420929,0.187784552047857,9.962731459042,2.21881323280667e-23,1.96906774334657e-21,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",USP12,4894.15160860375,0.2832966731273,0.0964079905212467,2.93851859784243,0.00329784871460378,0.012574112268038,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GAS8,56.6245327759233,0.971263421212608,0.108733318220585,8.93252810736652,4.1638254551047495e-19,2.5766202059480602e-17,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",PHLDA1,45.4582806221786,-0.418384539458705,0.0929525571566245,-4.5010546482732,6.76171168235433e-6,5.65222354469738e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL32P1,40.081231017837,0.41379958542879,0.11757025249447,3.51959425661908,4.322074319323e-4,0.00218065697697708,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02481,65.1241710543261,-0.467115015037508,0.110655391391754,-4.2213489027731,2.42844712477033e-5,1.7495822960585e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C19orf44,25.2929804448279,-0.268618676122363,0.0852079010264276,-3.15250901485122,0.00161873823229081,0.00680048267275787,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ZNF561-AS1,33.3205314277774,-0.307604251220742,0.084267295230504,-3.65033967661267,2.6189373770813e-4,0.00141427475799277,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",USP13,116.262891592787,-0.323980436860558,0.0613176981675135,-5.28363664231945,1.26644322413602e-7,1.61901083527741e-6,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RPL32P16,2.48864667926388,-0.569470853612539,0.218864184163785,-2.60193715928588,0.00926988363333176,0.0297759898525202,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",GASK1B,696.717389114461,0.554970141022886,0.0928295656371615,5.9783770096703,2.25371669983208e-9,4.07079101375582e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",KIN,301.685393394475,0.161077969440709,0.0375215447525378,4.29294610611186,1.76317815750611e-5,1.3192721272633e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",CASTOR1,11.4298959303561,-0.305464597911651,0.103842835665243,-2.94160493552364,0.00326516194045582,0.0124660910102846,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",PHLDB1,12.600441543311,-0.521060952673049,0.1452711041853,-3.58681759593712,3.347383025743e-4,0.0017486124060555,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",FAM174A,251.33171588372699,-0.21463276529375,0.083207352447846,-2.57949278494686,0.00989455254730261,0.0314472064301833,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",C19orf48P,99.0869491720248,-0.209947650764017,0.0735911405206566,-2.85289301509175,0.00433232041713747,0.0157975486973689,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ENPP1,5.20423494904364,-0.531156055721967,0.196424968969271,-2.70411678570794,0.00684862142919775,0.0230799447586962,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02574,2.31263770382248,2.09109300445421,0.342261547190573,6.10963463941183,9.98594811774038e-10,1.91810627603845e-8,UP,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",TRBV19,66.4261499312857,-0.453064089701843,0.0975373277187753,-4.64503283305179,3.40022374043144e-6,3.08445018862592e-5,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",USP15,10184.0469540865,0.489411618080553,0.0718071096892454,6.81564291054946,9.38431318471449e-12,2.52780276090851e-10,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC1A7,13.8282560388507,-0.735897799287576,0.23000677000799,-3.19946147351233,0.00137684587878582,0.00592338655405491,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",SLC20A1,976.504281474712,0.367084581843637,0.0503728175207931,7.287354567612,3.16100224144804e-13,1.0738027792313699e-11,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",NFKBIE,249.880192593774,0.748988678833515,0.064742375748169,11.5687549333513,5.93374833066245e-31,9.77403609919767e-29,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",ITM2A,388.516898181972,-0.306682518557032,0.0746597869151093,-4.1077336438924,3.99560505574231e-5,2.717866112783e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",RBMS3,9.20404686823012,-0.410835260923361,0.155044478432271,-2.64978969310945,0.00805418893576052,0.0264688832888148,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",N4BP3,33.9400875274816,-0.677957512272738,0.111844876174764,-6.06158757968842,1.3478446193332102e-9,2.52332382700352e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",MAP3K9,93.3016226022647,-0.454249733397874,0.0757290041322315,-5.99835873458341,1.99321807852848e-9,3.630606294828e-8,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
"BNT (V2, D1)",LINC02605,5.85894313597984,0.769364869709287,0.191764474985761,4.0120302249226,6.01987902548768e-5,3.9206550225389e-4,NEUTRAL,22,GSE199750,305,BNT,396,46,1,1,2,0,RNA,HO,V,H,None,No,Yes
